loc_rowid,pl_name,hostname,default_flag,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_radj,pl_massj,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_lum,sy_dist
32775,OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L,1,Microlensing,2023,,6.990000,,3.34000,,,,,0.66,,5630.0000000
32776,OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,1,Microlensing,2021,,2.650000,,14.20000,,,,,0.80,,3630.0000000
32780,OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1,Microlensing,2021,,1.900000,,0.00787,,,,,0.50,,980.0000000
32783,OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,1,Microlensing,2021,,3.400000,,0.00780,,,,,0.61,,6800.0000000
32784,OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,1,Microlensing,2022,,3.200000,,2.20000,,,,,0.57,,5900.0000000
32793,OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,1,Microlensing,2022,,2.700000,,0.11673,,,,,0.68,,5600.0000000
32799,OGLE-TR-10 b,OGLE-TR-10,1,Transit,2004,3.10127800,0.043400,1.250,0.62000,,,5950.00,1.17,1.14,0.188,1344.9700000
32812,OGLE-TR-111 b,OGLE-TR-111,1,Transit,2004,4.01444630,0.047300,1.019,,,,,0.83,,,1068.3300000
32816,OGLE-TR-113 b,OGLE-TR-113,1,Transit,2004,1.43247520,0.022890,1.093,1.26000,,,4790.00,0.77,0.78,-0.529,566.4590000
32826,OGLE-TR-132 b,OGLE-TR-132,1,Transit,2004,1.68986800,0.030350,1.200,1.18000,2013,,6210.00,1.32,1.30,0.371,2012.6200000
32834,OGLE-TR-182 b,OGLE-TR-182,1,Transit,2007,3.97910000,0.051000,1.130,1.01000,,,5924.00,1.14,1.14,,2501.7500000
32838,OGLE-TR-211 b,OGLE-TR-211,1,Transit,2007,3.67724000,0.051000,1.360,1.03000,,,6325.00,1.64,1.33,,1515.2600000
32839,OGLE-TR-56 b,OGLE-TR-56,1,Transit,2002,1.21191890,0.023830,1.363,1.39000,2212,,6050.00,,,0.350,
32850,OGLE2-TR-L9 b,OGLE2-TR-L9,1,Transit,2008,2.48553350,0.030800,1.610,4.50000,,,6933.00,1.53,1.52,,1627.6300000
32854,Oph 11 b,Oph 11,1,Imaging,2006,7300000.00000000,243.000000,,14.00000,2175,M9,2375.00,,0.02,-2.770,
32857,PDS 70 b,PDS 70,1,Imaging,2018,,20.000000,2.720,3.00000,1204,,3972.00,,,,113.0640000
32860,PDS 70 c,PDS 70,1,Imaging,2019,,34.000000,2.040,2.00000,995,,3972.00,,,,113.0640000
32861,PH1 b,PH1,1,Transit,2012,138.31700000,0.652000,0.551,0.53100,481,F,6407.00,1.73,1.53,,1033.1600000
32868,PH2 b,PH2,1,Transit,2013,282.52550000,0.828000,0.903,,281,,5629.00,1.00,0.94,-0.102,343.8630000
32874,POTS-1 b,POTS-1,1,Transit,2013,3.16062960,0.037340,0.941,2.31000,,K5 V,4400.00,0.59,0.69,,747.9590000
32875,PSR B0329+54 b,PSR B0329+54,1,Pulsar Timing,2017,10140.00000000,10.260000,,,,,,,1.44,,
32877,PSR B1257+12 b,PSR B1257+12,1,Pulsar Timing,1994,25.26200000,0.190000,,0.00006,,,,,1.40,,600.0000000
32880,PSR B1257+12 c,PSR B1257+12,1,Pulsar Timing,1992,66.54190000,0.360000,,0.01353,,,,,1.40,,600.0000000
32882,PSR B1257+12 d,PSR B1257+12,1,Pulsar Timing,1992,98.21140000,0.460000,,0.01227,,,,,1.40,,600.0000000
32884,PSR B1620-26 b,PSR B1620-26,1,Pulsar Timing,2003,,23.000000,,2.50000,,,,,1.35,,
32885,PSR J1719-1438 b,PSR J1719-1438,1,Pulsar Timing,2011,0.09070629,0.004400,,1.20000,,,4500.00,,1.40,,1200.0000000
32886,PSR J2322-2650 b,PSR J2322-2650,1,Pulsar Timing,2017,0.32296400,0.010200,,,,,,,1.40,,230.0000000
32887,PZ Tel b,PZ Tel,1,Imaging,2023,44000.00000000,27.000000,,27.00000,,G9 IV,,,1.36,,47.0648000
32889,Pr0201 b,Pr0201,1,Radial Velocity,2012,4.42640000,0.060000,,,,,6174.00,1.15,1.24,,180.6400000
32890,Pr0211 b,Pr0211,1,Radial Velocity,2012,2.14610000,0.031760,,,,,5300.00,0.83,0.94,,182.7140000
32892,Pr0211 c,Pr0211,1,Radial Velocity,2016,4850.00000000,5.500000,,,,,5300.00,0.83,0.94,,182.7140000
32895,Proxima Cen b,Proxima Cen,1,Radial Velocity,2016,11.18680000,0.048560,,,,M5.5 V,2900.00,0.14,0.12,-2.796,1.3011900
32902,Qatar-1 b,Qatar-1,1,Transit,2010,1.42002420,0.023320,1.143,1.29400,1418,,5013.00,0.80,0.84,-0.438,185.6150000
32912,Qatar-10 b,Qatar-10,1,Transit,2019,1.64532100,0.028600,1.543,0.73600,1955,F7 V,6124.00,1.25,1.16,0.300,559.0680000
32922,Qatar-2 b,Qatar-2,1,Transit,2011,1.33711647,0.021530,1.254,2.49400,1344,,4645.00,0.78,0.74,,181.3740000
32929,Qatar-3 b,Qatar-3,1,Transit,2017,2.50792040,0.037830,1.096,4.31000,1681,G0 V,6007.00,1.27,1.15,0.279,735.6010000
32934,Qatar-4 b,Qatar-4,1,Transit,2017,1.80535640,0.028030,1.135,6.10000,1385,K1 V,5215.00,0.85,0.90,-0.318,329.0360000
32939,Qatar-5 b,Qatar-5,1,Transit,2017,2.87923190,0.041270,1.107,4.32000,1415,G2 V,5747.00,1.08,1.13,0.056,367.6580000
32942,Qatar-6 b,Qatar-6,1,Transit,2017,3.50619500,0.042300,1.062,0.66800,1006,K2 V,5052.00,0.72,0.82,-0.514,100.8480000
32943,Qatar-7 b,Qatar-7,1,Transit,2019,2.03204600,0.035200,1.700,1.88000,2053,F4 V,6387.00,1.56,1.41,0.563,705.9810000
32946,Qatar-8 b,Qatar-8,1,Transit,2019,3.71495000,0.047400,1.285,0.37100,1457,G0 V,5738.00,1.31,1.03,0.228,281.4980000
32950,Qatar-9 b,Qatar-9,1,Transit,2019,1.54073100,0.023400,1.009,1.19000,1134,K5 V,4309.00,0.70,0.72,-0.821,213.7710000
32953,ROXs 12 b,ROXs 12,1,Imaging,2013,,210.000000,,16.00000,,M0,3850.00,,0.87,,136.6500000
32957,ROXs 42 B b,ROXs 42 B,1,Imaging,2013,,157.000000,,9.00000,1975,M0,,,1.00,,143.5900000
32958,RR Cae b,RR Cae,1,Eclipse Timing Variations,2012,4343.50000000,5.300000,,,,M,,,0.44,,21.1916000
32959,Ross 128 b,Ross 128,1,Radial Velocity,2017,9.86580000,0.049600,,,301,M4,3192.00,0.20,0.17,-2.441,3.3745400
32961,Ross 458 c,Ross 458,1,Imaging,2010,,1100.000000,1.250,6.00000,,,,,,,11.5094000
32962,Ross 508 b,Ross 508,1,Radial Velocity,2022,10.77000000,0.053660,,,,M4.5 V,3071.00,0.21,0.18,-2.445,11.2103000
32963,SR 12 AB c,SR 12 AB,1,Imaging,2010,,,,13.00000,,,,,,,
32964,SWEEPS-11 b,SWEEPS-11,1,Transit,2006,1.79600000,0.030000,1.130,9.70000,,,,1.45,1.10,,
32965,SWEEPS-4 b,SWEEPS-4,1,Transit,2006,4.20000000,0.055000,0.810,3.80000,,,,1.18,1.24,,
32966,TAP 26 b,TAP 26,1,Radial Velocity,2017,10.79000000,0.096800,,,,,4620.00,1.17,1.04,-0.250,121.4020000
32969,TCP J05074264+2447555 b,TCP J05074264+2447555,1,Microlensing,2018,,0.940000,,0.06293,,,,,0.59,,505.0000000
32973,TIC 172900988 b,TIC 172900988 Aa,1,Transit,2021,200.45200000,0.902810,1.004,2.96386,,F9,6050.00,1.38,1.24,,250.9560000
32978,TIC 237913194 b,TIC 237913194,1,Transit,2020,15.16886500,0.120700,1.117,1.94200,974,G3,5788.00,1.09,1.03,0.078,306.0630000
32980,TIC 257060897 b,TIC 257060897,1,Transit,2021,3.66002800,0.051000,1.490,0.67000,1762,,,1.82,1.32,0.610,505.7030000
32981,TIC 279401253 b,TIC 279401253,1,Transit,2023,76.80000000,0.369000,1.000,6.14000,,,5951.00,1.06,1.13,0.097,285.5840000
32982,TIC 279401253 c,TIC 279401253,1,Transit,2023,155.30000000,0.591000,,,,,5951.00,1.06,1.13,0.097,285.5840000
32983,TOI-1052 b,TOI-1052,1,Transit,2023,9.13970300,0.091030,0.256,0.05317,1135,,6146.00,1.26,1.20,,129.8040000
32985,TOI-1052 c,TOI-1052,1,Radial Velocity,2023,35.80600000,0.226300,,,719,,6146.00,1.26,1.20,,129.8040000
32986,TOI-1062 b,TOI-1062,1,Transit,2021,4.11296000,0.052000,0.202,0.03194,1077,G9 V,5328.00,0.84,0.94,,82.1733000
32988,TOI-1062 c,TOI-1062,1,Radial Velocity,2021,7.97200000,0.080000,,,859,G9 V,5328.00,0.84,0.94,,82.1733000
32990,TOI-1064 b,TOI-1064,1,Transit,2022,6.44386800,0.061520,0.231,0.04248,784,,4734.00,0.73,0.75,-0.623,68.0726000
32991,TOI-1064 c,TOI-1064,1,Transit,2022,12.22657400,0.094290,0.237,0.00787,634,,4734.00,0.73,0.75,-0.623,68.0726000
32995,TOI-1075 b,TOI-1075,1,Transit,2022,0.60473280,0.011590,0.160,0.03131,1323,K9 V/M0 V,3875.00,0.58,0.60,,61.4592000
32997,TOI-1107 b,TOI-1107,1,Transit,2022,4.07823870,0.056100,1.300,3.35000,1728,F6 V,6311.00,1.81,1.35,0.671,281.3140000
32998,TOI-1130 b,TOI-1130,1,Transit,2020,4.06649900,0.043940,0.326,,810,K7,4250.00,0.69,0.68,-0.854,58.2609000
33001,TOI-1130 c,TOI-1130,1,Transit,2020,8.35038100,0.070980,1.500,0.97400,637,K7,4250.00,0.69,0.68,-0.854,58.2609000
33002,TOI-1136 b,TOI-1136,1,Transit,2022,4.17278000,,0.170,,,,5770.00,0.97,1.02,,84.5362000
33004,TOI-1136 c,TOI-1136,1,Transit,2022,6.25725000,,0.257,,,,5770.00,0.97,1.02,,84.5362000
33006,TOI-1136 d,TOI-1136,1,Transit,2022,12.51937000,,0.413,,,,5770.00,0.97,1.02,,84.5362000
33007,TOI-1136 e,TOI-1136,1,Transit,2022,18.79920000,,0.235,,,,5770.00,0.97,1.02,,84.5362000
33009,TOI-1136 f,TOI-1136,1,Transit,2022,26.31620000,,0.346,,,,5770.00,0.97,1.02,,84.5362000
33011,TOI-1136 g,TOI-1136,1,Transit,2022,39.53870000,,0.226,,,,5770.00,0.97,1.02,,84.5362000
33012,TOI-1181 b,TOI-1181,1,Transit,2022,2.10319500,,1.300,1.18000,,F9 IV,5990.00,1.75,1.19,,302.8190000
33014,TOI-1201 b,TOI-1201,1,Transit,2021,2.49198630,0.028700,0.215,0.01976,703,M2.0 V,3476.00,0.51,0.51,-1.469,37.8871000
33016,TOI-122 b,TOI-122,1,Transit,2020,5.07803000,0.039200,0.243,,471,M3 V,3403.00,0.33,0.31,-1.854,62.1180000
33020,TOI-1221 b,TOI-1221,1,Transit,2023,91.68278000,0.387000,0.260,3.50000,440,,5592.00,1.03,0.93,,138.4110000
33021,TOI-1227 b,TOI-1227,1,Transit,2022,27.36397000,0.088600,0.854,,,M4.5V-M5V,3072.00,0.56,0.17,-2.600,100.6410000
33023,TOI-1231 b,TOI-1231,1,Transit,2021,24.24558600,0.128800,0.326,0.04845,330,M3 V,3553.00,0.48,0.48,-1.487,27.6227000
33026,TOI-1235 b,TOI-1235,1,Transit,2020,3.44471400,,0.151,0.02105,,M0.5 V,3997.00,0.62,0.63,-1.054,39.6345000
33031,TOI-1246 b,TOI-1246,1,Transit,2022,4.30744000,0.049000,0.269,0.02549,955,K V,5151.00,0.86,0.87,,169.4220000
33032,TOI-1246 c,TOI-1246,1,Transit,2022,5.90414400,0.061000,0.224,0.02769,860,K V,5151.00,0.86,0.87,,169.4220000
33034,TOI-1246 d,TOI-1246,1,Transit,2022,18.65590000,0.131000,0.313,0.01668,586,K V,5151.00,0.86,0.87,,169.4220000
33037,TOI-1246 e,TOI-1246,1,Transit,2022,37.92160000,0.211000,0.337,0.04657,462,K V,5151.00,0.86,0.87,,169.4220000
33038,TOI-125 b,TOI-125,1,Transit,2019,4.65382000,0.051860,0.243,0.02989,1037,K0 V,5320.00,0.85,0.86,-0.285,111.0590000
33041,TOI-125 c,TOI-125,1,Transit,2019,9.15059000,0.081400,0.246,0.02086,828,K0 V,5320.00,0.85,0.86,-0.285,111.0590000
33045,TOI-125 d,TOI-125,1,Transit,2020,19.98000000,0.137000,0.261,0.04279,638,K0 V,5320.00,0.85,0.86,-0.285,111.0590000
33046,TOI-1259 A b,TOI-1259 A,1,Transit,2021,3.47797800,0.040700,1.022,0.44100,963,,4775.00,0.71,0.74,,118.1060000
33048,TOI-1260 b,TOI-1260,1,Transit,2021,3.12746300,0.036700,0.215,0.02693,871,,4227.00,0.67,0.68,-0.889,73.5977000
33053,TOI-1260 c,TOI-1260,1,Transit,2021,7.49313400,0.065700,0.246,0.04153,651,,4227.00,0.67,0.68,-0.889,73.5977000
33054,TOI-1260 d,TOI-1260,1,Transit,2022,16.60816400,0.111600,0.278,0.03725,499,,4227.00,0.67,0.68,-0.889,73.5977000
33056,TOI-1266 b,TOI-1266,1,Transit,2020,10.89484300,0.073600,0.211,0.04248,413,M3,3600.00,0.42,0.45,,36.0118000
33061,TOI-1266 c,TOI-1266,1,Transit,2020,18.80151000,0.105800,0.139,0.00692,344,M3,3600.00,0.42,0.45,,36.0118000
33062,TOI-1268 b,TOI-1268,1,Transit,2022,8.15770940,0.071100,0.812,0.30331,919,K1-K2,5300.00,0.92,0.96,,109.5570000
33067,TOI-1272 b,TOI-1272,1,Transit,2022,3.31599000,0.041200,0.369,0.07740,961,,4985.00,0.79,0.85,,137.5720000
33069,TOI-1272 c,TOI-1272,1,Radial Velocity,2022,8.68900000,0.078300,,,697,,4985.00,0.79,0.85,,137.5720000
33071,TOI-1278 b,TOI-1278,1,Transit,2021,14.47567000,0.095000,1.090,18.50000,,M0 V,3799.00,0.57,0.54,-1.212,75.5759000
33072,TOI-1288 b,TOI-1288,1,Transit,2022,2.69983500,,0.467,0.13215,1266,G V,5225.00,1.01,0.89,-0.167,114.8650000
33075,TOI-1288 c,TOI-1288,1,Radial Velocity,2022,443.00000000,,,,,G V,5225.00,1.01,0.89,-0.167,114.8650000
33076,TOI-1296 b,TOI-1296,1,Transit,2021,3.94437150,0.049700,1.231,0.29800,1562,,5603.00,1.66,1.17,0.390,323.2650000
33078,TOI-1298 b,TOI-1298,1,Transit,2021,4.53716400,0.059000,0.841,0.35600,1388,,5889.00,1.41,1.44,0.334,319.0360000
33081,TOI-132 b,TOI-132,1,Transit,2020,2.10970190,0.026000,0.305,0.07048,1395,G8 V,5397.00,0.90,0.97,-0.222,163.6780000
33083,TOI-1333 b,TOI-1333,1,Transit,2021,4.72021900,0.062600,1.396,2.37000,1679,,6274.00,1.93,1.46,0.713,200.4920000
33086,TOI-1338 b,TOI-1338 A,1,Transit,2020,95.17400000,0.460700,0.611,0.10383,,,6050.00,1.33,1.13,,399.0170000
33088,TOI-1338 c,TOI-1338 A,1,Radial Velocity,2023,215.50000000,0.794000,,,,F8,6050.00,1.34,1.13,,399.0170000
33089,TOI-139 b,TOI-139,1,Transit,2023,11.07085000,,0.219,,561,,4570.00,0.70,0.69,,42.4061000
33092,TOI-1408 b,TOI-1408,1,Transit,2023,4.42471100,0.058040,1.500,1.69000,,,6306.00,1.27,1.33,,139.4840000
33093,TOI-1411 b,TOI-1411,1,Transit,2022,1.45203580,0.023000,0.121,,1136,,4266.00,0.66,0.59,,32.4778000
33096,TOI-1416 b,TOI-1416,1,Transit,2023,1.06975680,0.019000,0.145,0.01095,1517,G9 V,4884.00,0.79,0.80,,55.0135000
33097,TOI-1422 b,TOI-1422,1,Transit,2022,12.99720000,0.108000,0.353,0.02832,867,G2 V,5840.00,1.02,0.98,0.048,155.1410000
33099,TOI-1431 b,TOI-1431,1,Transit,2021,2.65023700,0.046000,1.490,3.12000,2370,Am C,7690.00,1.92,1.90,1.068,148.9250000
33101,TOI-1442 b,TOI-1442,1,Transit,2022,0.40906770,0.007100,0.104,,1072,,3330.00,0.31,0.29,,41.1659000
33103,TOI-1444 b,TOI-1444,1,Transit,2021,0.47026940,,0.125,0.01218,,,5430.00,0.91,0.93,,125.4630000
33105,TOI-1444 c,TOI-1444,1,Radial Velocity,2021,16.06600000,,,,,,5430.00,0.91,0.93,,125.4630000
33106,TOI-1452 b,TOI-1452,1,Transit,2022,11.06201000,0.061000,0.149,0.01517,326,M4 &#177 0.5 V,3185.00,0.28,0.25,-2.155,30.5212000
33109,TOI-1468 b,TOI-1468,1,Transit,2022,1.88051360,,0.114,0.01010,682,M3.0 V,3496.00,0.34,0.34,-1.797,24.7399000
33110,TOI-1468 c,TOI-1468,1,Transit,2022,15.53248200,,0.184,0.02089,338,M3.0 V,3496.00,0.34,0.34,-1.797,24.7399000
33113,TOI-1470 b,TOI-1470,1,Transit,2023,2.52709300,0.028500,0.194,0.02303,734,M1.5 V,3709.00,0.47,0.47,-1.425,51.9503000
33114,TOI-1470 c,TOI-1470,1,Transit,2023,18.08816000,0.106000,0.220,0.02278,373,M1.5 V,3709.00,0.47,0.47,-1.425,51.9503000
33116,TOI-1478 b,TOI-1478,1,Transit,2021,10.18024900,0.090300,1.060,0.85100,918,,5597.00,1.05,0.95,-0.013,152.8920000
33119,TOI-150.01,TOI-150,1,Transit,2019,5.85748700,0.070370,1.255,2.51000,1404,F,6255.00,1.53,1.35,0.497,336.2670000
33120,TOI-1516 b,TOI-1516,1,Transit,2022,2.05601400,,1.360,3.16000,,F8 V,6520.00,1.14,1.14,,247.0540000
33122,TOI-1518 b,TOI-1518,1,Transit,2021,1.90260300,0.038900,1.875,2.30000,2492,F0,7300.00,1.95,1.79,,225.8880000
33124,TOI-157 b,TOI-157,1,Transit,2020,2.08454350,0.031380,1.286,1.18000,1588,G9 IV,5404.00,1.17,0.95,0.020,355.6830000
33127,TOI-1601 b,TOI-1601,1,Transit,2021,5.33175100,0.068640,1.239,0.99000,1619,,5948.00,2.19,1.52,0.732,336.6080000
33130,TOI-163 b,TOI-163,1,Transit,2019,4.23130600,0.058000,1.489,1.22000,1669,F,6495.00,1.65,1.44,0.636,411.7190000
33131,TOI-1634 b,TOI-1634,1,Transit,2021,0.98934550,,0.158,0.02382,,,3472.00,0.45,0.45,-1.578,35.2736000
33135,TOI-1634 c,TOI-1634,1,Radial Velocity,2022,103.00000000,,,,,,3472.00,0.45,0.45,-1.578,35.2736000
33136,TOI-1669 b,TOI-1669,1,Radial Velocity,2023,502.00000000,,,,,,5542.30,,1.00,,111.2760000
33138,TOI-1670 b,TOI-1670,1,Transit,2022,10.98462000,0.103000,0.184,0.13000,1062,F7 V,6170.00,1.32,1.21,,168.0670000
33140,TOI-1670 c,TOI-1670,1,Transit,2022,40.74976000,0.249000,0.987,0.63000,684,F7 V,6170.00,1.32,1.21,,168.0670000
33142,TOI-1680 b,TOI-1680,1,Transit,2023,4.80263450,0.031440,0.131,,404,M4.5+/-0.5,3225.00,0.21,0.18,-2.363,37.2209000
33146,TOI-1685 b,TOI-1685,1,Transit,2021,0.66914060,,0.152,0.00972,1069,M3.0 V,3434.00,0.49,0.49,-1.519,37.6153000
33148,TOI-169 b,TOI-169,1,Transit,2020,2.25544770,0.035240,1.086,0.79100,1715,G1 V,5880.00,1.29,1.15,0.253,407.8400000
33150,TOI-1693 b,TOI-1693,1,Transit,2022,1.76669570,0.022600,0.126,,764,,3499.00,0.46,0.49,,30.7947000
33153,TOI-1694 b,TOI-1694,1,Transit,2023,3.77015000,,0.485,0.08212,,,5066.40,,0.84,,124.6800000
33155,TOI-1694 c,TOI-1694,1,Radial Velocity,2023,389.20000000,,,,,,5066.40,,0.84,,124.6800000
33157,TOI-1695 b,TOI-1695,1,Transit,2022,3.13427910,0.033548,0.170,0.02001,698,M1 V,3690.00,0.52,0.51,-1.354,45.1309000
33161,TOI-1696 b,TOI-1696,1,Transit,2022,2.50031100,0.022900,0.276,0.15354,489,M5V,3185.00,0.28,0.26,-2.148,64.9172000
33163,TOI-1710 b,TOI-1710,1,Transit,2022,24.28342900,0.160000,0.476,0.08904,,G5 V,5665.00,0.97,0.98,,81.2271000
33164,TOI-172 b,TOI-172,1,Transit,2019,9.47725000,0.091400,0.965,5.42000,1198,,5645.00,1.78,1.13,0.461,342.8310000
33168,TOI-1728 b,TOI-1728,1,Transit,2020,3.49151000,0.039100,0.451,0.08426,767,M0,3980.00,0.62,0.65,-1.056,60.7980000
33170,TOI-1749 b,TOI-1749,1,Transit,2021,2.38839000,0.029100,0.124,0.17934,831,M0 V,3985.00,0.55,0.58,,99.5561000
33172,TOI-1749 c,TOI-1749,1,Transit,2021,4.49290000,0.044300,0.189,0.04405,673,M0 V,3985.00,0.55,0.58,,99.5561000
33174,TOI-1749 d,TOI-1749,1,Transit,2021,9.04970000,0.070700,0.225,0.04720,533,M0 V,3985.00,0.55,0.58,,99.5561000
33177,TOI-1759 b,TOI-1759,1,Transit,2022,18.85019000,0.117700,0.280,0.03398,443,M0.0 V,4065.00,0.60,0.61,-1.057,40.0654000
33178,TOI-178 b,TOI-178,1,Transit,2021,1.91455800,0.026070,0.103,0.00472,1040,K,4316.00,0.65,0.65,-0.879,62.6990000
33179,TOI-178 c,TOI-178,1,Transit,2021,3.23845000,0.037000,0.149,0.01501,873,K,4316.00,0.65,0.65,-0.879,62.6990000
33182,TOI-178 d,TOI-178,1,Transit,2021,6.55770000,0.059200,0.229,0.00947,690,K,4316.00,0.65,0.65,-0.879,62.6990000
33184,TOI-178 e,TOI-178,1,Transit,2021,9.96188100,0.078300,0.197,0.01214,600,K,4316.00,0.65,0.65,-0.879,62.6990000
33185,TOI-178 f,TOI-178,1,Transit,2021,15.23191500,0.103900,0.204,0.02429,521,K,4316.00,0.65,0.65,-0.879,62.6990000
33187,TOI-178 g,TOI-178,1,Transit,2021,20.70950000,0.127500,0.256,0.01240,470,K,4316.00,0.65,0.65,-0.879,62.6990000
33189,TOI-1789 b,TOI-1789,1,Transit,2021,3.20866400,0.048820,1.440,0.70000,1927,F,5991.00,2.17,1.51,0.736,229.0670000
33192,TOI-1807 b,TOI-1807,1,Transit,2021,0.54937200,0.008120,0.112,,2100,,4757.00,0.68,0.75,-0.671,42.5775000
33194,TOI-181 b,TOI-181,1,Transit,2023,4.53200000,0.053900,0.634,0.14520,895,K,4994.00,0.74,0.82,-0.526,96.2338000
33196,TOI-1811 b,TOI-1811,1,Transit,2023,3.71307650,0.043890,0.994,0.97200,962,,4766.00,0.77,0.82,-0.560,128.2300000
33198,TOI-1820 b,TOI-1820,1,Transit,2022,4.86067400,0.061000,1.140,2.30000,1375,,5734.00,1.51,1.04,,248.5040000
33199,TOI-1842 b,TOI-1842,1,Transit,2021,9.57390000,0.100100,1.040,0.21400,,,6230.00,2.02,1.46,0.740,223.4650000
33201,TOI-1853 b,TOI-1853,1,Transit,2023,1.24362580,0.021300,0.309,0.23031,1479,K2.5 V,4985.00,0.81,0.84,-0.432,165.1050000
33203,TOI-1859 b,TOI-1859,1,Transit,2023,63.48347000,0.337000,0.870,,,,6341.00,1.36,1.29,,224.3850000
33206,TOI-1860 b,TOI-1860,1,Transit,2022,1.06621070,0.020400,0.117,,1885,G V,5752.00,0.94,0.99,,45.8640000
33208,TOI-1899 b,TOI-1899,1,Transit,2020,29.02000000,0.158700,1.150,0.66000,362,M0,3841.00,0.61,0.63,,128.4380000
33209,TOI-1937 A b,TOI-1937 A,1,Transit,2023,0.94667944,0.019320,1.247,2.01000,2097,,5814.00,1.08,1.07,0.080,415.1350000
33212,TOI-198 b,TOI-198,1,Transit,2023,10.21520000,0.100000,0.128,,368,M0 V,3650.00,0.44,0.47,,23.7262000
33214,TOI-199 b,TOI-199,1,Transit,2023,104.85400000,0.425400,0.810,0.17000,,G9 V,5255.00,0.82,0.94,-0.338,102.2700000
33215,TOI-199 c,TOI-199,1,Transit Timing Variations,2023,273.69000000,0.807000,,0.28000,,G9 V,5255.00,0.82,0.94,-0.338,102.2700000
33216,TOI-2000 b,TOI-2000,1,Transit,2023,3.09833000,0.042710,0.241,0.03470,1488,,5611.00,1.13,1.08,0.060,175.7130000
33218,TOI-2000 c,TOI-2000,1,Transit,2023,9.12705500,0.087800,0.727,0.25700,1038,,5611.00,1.13,1.08,0.060,175.7130000
33220,TOI-201 b,TOI-201,1,Transit,2021,52.97818000,0.300000,1.008,0.42000,759,F6 V,6394.00,1.32,1.32,0.415,113.8250000
33222,TOI-2018 b,TOI-2018,1,Transit,2023,7.43558300,,0.202,0.02895,,K V,4174.00,0.62,0.57,-1.000,27.9956000
33224,TOI-2025 b,TOI-2025,1,Transit,2022,8.87209820,0.089200,1.061,3.60000,1166,,5977.00,1.46,1.20,0.387,335.9850000
33228,TOI-2046 b,TOI-2046,1,Transit,2022,1.49718420,,1.440,2.30000,,F8 V,6250.00,1.21,1.13,,289.6680000
33229,TOI-2048 b,TOI-2048,1,Transit,2022,13.79019000,,0.233,,,G V,5185.00,0.79,0.83,-0.387,116.5670000
33232,TOI-206 b,TOI-206,1,Transit,2022,0.73631040,0.011200,0.116,,910,,3383.00,0.35,0.35,,47.7465000
33233,TOI-2076 b,TOI-2076,1,Transit,2021,10.35509000,0.068200,0.225,,797,,5200.00,0.77,0.82,,41.9091000
33236,TOI-2076 c,TOI-2076,1,Transit,2021,21.01538000,0.109300,0.312,,630,,5200.00,0.77,0.82,,41.9091000
33239,TOI-2076 d,TOI-2076,1,Transit,2021,35.12537000,0.153900,0.288,,530,,5200.00,0.77,0.82,,41.9091000
33242,TOI-2081 b,TOI-2081,1,Transit,2022,10.50534000,0.075200,0.182,,488,M1.0,3800.00,0.53,0.54,-1.338,62.3446000
33244,TOI-2084 b,TOI-2084,1,Transit,2023,6.07842470,0.050060,0.220,,527,M2+/-0.5,3551.00,0.47,0.45,-1.492,114.5490000
33247,TOI-2095 b,TOI-2095,1,Transit,2023,17.66484000,0.101000,0.112,0.01290,347,M2.5 V,3759.00,0.44,0.44,-1.459,41.9176000
33248,TOI-2095 c,TOI-2095,1,Transit,2023,28.17232000,0.137000,0.119,0.02328,297,M2.5 V,3759.00,0.44,0.44,-1.459,41.9176000
33251,TOI-2096 b,TOI-2096,1,Transit,2023,3.11906330,0.025000,0.111,,445,M4,3300.00,0.23,0.23,-2.228,48.4809000
33253,TOI-2096 c,TOI-2096,1,Transit,2023,6.38784000,0.040000,0.171,,349,M4,3300.00,0.23,0.23,-2.228,48.4809000
33255,TOI-2109 b,TOI-2109,1,Transit,2021,0.67247414,0.017910,1.347,5.02000,3646,F,6540.00,1.70,1.45,0.673,262.0410000
33257,TOI-2136 b,TOI-2136,1,Transit,2022,7.85192800,0.057000,0.195,0.02004,395,M4.5 V,3342.00,0.34,0.34,-1.886,33.3631000
33261,TOI-2145 b,TOI-2145,1,Transit,2023,10.26075000,0.110800,1.069,5.26000,1484,,6177.00,2.75,1.72,0.997,224.7310000
33263,TOI-2152 A b,TOI-2152,1,Transit,2023,3.37735120,0.050640,1.281,2.83000,1802,F4 V,6630.00,1.61,1.52,0.653,303.0060000
33265,TOI-2154 b,TOI-2154,1,Transit,2023,3.82408010,0.051300,1.453,0.92000,1580,,6280.00,1.40,1.23,0.435,296.4600000
33266,TOI-2158 b,TOI-2158,1,Transit,2022,8.60077000,0.075000,0.960,0.82000,1188,,5673.00,1.41,1.12,,198.4730000
33269,TOI-216.01,TOI-216,1,Transit,2019,34.52552800,,0.901,0.56000,,,,0.75,0.77,,177.9450000
